
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003580
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003581
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003582
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003583
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003584
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003585
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003586
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003587
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003588
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003589
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003590
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003592
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003593
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003594
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003595
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003596
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003597
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003598
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003599
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003600
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003601
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003602
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003603
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003604
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003605
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003606
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003607
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003608
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003609
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003610
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003611
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003612
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003613
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003614
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003615
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003617
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003619
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003621
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003622
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003630
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003631
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003632
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003636
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003637
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003638
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003644
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003645
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003646
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003647
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003648
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003649
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003650
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003651
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003652
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003653
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003654
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003655
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003656
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003657
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003658
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003659
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003660
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003661
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003662
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003663
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003664
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003665
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003666
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003667
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003668
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003669
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003670
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003671
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003672
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003673
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003674
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003675
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003676
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003677
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003678
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003679
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003680
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003681
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003682
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003683
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003684
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003685
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003686
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003687
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003688
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003689
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003690
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003691
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003692
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003693
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003694
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003695
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003696
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003697
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003698
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003699
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003700
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003701
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003702
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003703
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003704
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003705
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003706
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003707
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003708
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003709
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003710
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003711
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003712
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003713
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003714
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003715
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003716
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003717
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003718
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003719
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003720
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003721
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003723
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003724
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003725
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003726
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003795
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003796
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003803
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003804
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003805
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003808
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003809
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003810
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003811
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003812
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003813
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003814
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003815
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003816
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003817
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003818
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003819
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003820
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003821
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003822
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003823
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003825
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003826
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003827
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003828
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003829
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003830
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003831
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003832
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003835
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003841
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003843
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003844
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003845
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003846
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003848
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003849
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003850
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003851
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003852
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003853
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003854
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003855
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003857
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003858
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003859
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003860
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003861
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003862
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003863
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003864
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003865
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003866
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003867
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003868
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003870
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003871
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003872
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003873
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003874
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003882
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003883
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003884
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003885
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003886
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003887
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003888
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003889
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003890
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003891
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003893
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003894
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003895
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003896
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003897
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003898
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003899
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003900
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003901
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003902
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003907
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003908
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003909
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003910
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003911
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003912
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003913
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003914
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003915
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003916
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003917
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003918
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003919
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003920
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003921
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003922
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003923
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003925
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003926
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003927
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003928
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003929
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003930
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003931
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003932
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003933
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003934
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003935
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003936
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003937
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003938
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003939
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003940
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003941
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003942
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003943
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003945
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003946
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003948
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003949
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003950
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003951
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003952
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003953
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003954
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003955
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003956
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003957
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003959
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003964
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003965
logging: COUNTY: specimen geography modified, county NULL, changed to Unknown:	(United States)	(California)	(Unknown)	UCSC003966
